AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.8,3.4,2.0,2.0,1.0,2.1,1.7,1.0,0.6
Cash_from_Operations,-191.2,-91.9,35.3,30.3,13.1,69.8,52.9,63.1,79.7
Diluted_EPS,-6.183,-5.645,0.078,1.16,0.603,0.073,2.808,2.991,1.4509999999999998
Goodwill_Intangibles,,0.0,11.0,4.8,4.0,4.2,2.9,,
LT_Debt,118.8,98.7,98.5,44.4,49.3,4.9,4.9,0.0,0.0
Net_Income,-103.1,-78.2,1.0,14.9,8.0,1.0,39.3,37.2,12.7
Revenue,245.5,431.9,415.0,396.1,391.7,307.5,243.5,200.7,121.7
Shares_Diluted,16.675,13.846,13.023,12.867,13.25,13.922,13.997,12.4384,8.7721
Total_Assets,1412.7,1428.5,1179.0,925.4,904.9,815.4,699.3,503.6,316.7
Total_Liabilities,1353.3,1270.4,930.3,710.1,693.2,599.7,466.7,311.1,208.2
