AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,96.0,105.5,102.6,87.4,90.4,85.7,81.5
Cash_from_Operations,307.1,228.3,229.4,231.5,247.8,461.5,461.2
Diluted_EPS,-0.268,-0.171,0.329,0.436,0.28,1.033,0.848
Goodwill_Intangibles,383.6,384.8,373.5,357.8,371.7,389.8,411.7
LT_Debt,991.3,961.9,836.5,849.6,905.3,1051.7,1285.6
Net_Income,-31.7,-18.4,33.2,43.9,28.2,104.0,85.1
Revenue,1099.2,1093.2,1147.5,1193.7,1239.1,1354.7,1460.5
Shares_Diluted,118.3765,107.4995,100.8897,100.6983,100.5895,100.7063,100.3197
Total_Assets,2123.0,2000.6,1804.4,1974.8,1861.0,2146.2,2246.6
Total_Liabilities,1564.3,1504.1,1378.4,1582.9,1514.5,1827.2,2037.1
