AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.2,0.0,0.0,0.1,0.0
Cash_from_Operations,-5.4,-23.9,-5.8,-18.9,-15.7,-17.9
Diluted_EPS,-0.101,-0.573,-0.306,-0.825,-0.773,-0.643
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-4.3,-23.3,-10.4,-22.3,-20.9,-17.4
Revenue,15.0,0.0,20.2,0.0,0.0,0.0
Shares_Diluted,42.6241,40.588,33.9308,27.07,27.07,27.07
Total_Assets,44.9,39.9,64.1,21.0,2.4,6.1
Total_Liabilities,1.9,3.4,5.5,3.6,14.9,2.2
