AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,0.3,0.1,,,,
Cash_from_Operations,-18.5,8.6,22.0,-3.5,-2.5,0.0,0.0
Diluted_EPS,-0.525,-0.24,-0.515,0.037,0.075,0.003,-0.004
Goodwill_Intangibles,0.3,0.3,0.2,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-17.9,-8.0,-13.3,1.4,2.8,0.1,-0.2
Revenue,340.6,448.7,400.8,0.0,0.0,0.0,0.0
Shares_Diluted,34.1131,33.18,25.8601,37.367,37.5,37.5,37.5
Total_Assets,25.9,52.5,48.2,303.1,305.3,302.3,0.1
Total_Liabilities,53.4,66.2,60.9,14.7,11.1,10.9,0.3
