AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.9,16.2,21.3,14.6,13.1,18.7,17.1,18.1
Cash_from_Operations,49.9,13.5,50.9,57.4,49.7,57.4,51.3,26.9
Diluted_EPS,0.325,-0.085,0.411,0.667,0.321,0.865,0.926,0.16899999999999998
Goodwill_Intangibles,202.4,214.5,229.9,164.6,173.9,104.0,107.5,114.0
LT_Debt,203.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Net_Income,14.9,-3.8,18.2,28.9,13.8,36.9,39.0,7.1
Revenue,417.4,334.6,315.8,306.6,270.6,237.7,227.0,213.4
Shares_Diluted,45.82,44.148,44.291,43.3,43.013,42.637,42.156,41.986
Total_Assets,825.5,543.7,525.2,490.5,450.7,402.6,357.5,306.0
Total_Liabilities,307.8,78.9,57.5,52.6,47.0,34.0,37.5,36.4
