AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,101.9,27.1,9.9,14.8,3.7,6.6,6.2
Cash_from_Operations,-124.4,-112.2,-142.3,-87.9,-66.2,-51.3,-38.6
Diluted_EPS,-4.043,-3.152,-3.571,-3.921,-2.677,-2.229,-1.657
Goodwill_Intangibles,145.5,40.7,1.4,1.6,1.9,2.1,2.3
LT_Debt,0.0,0.0,1.4,4.4,298.3,209.4,144.2
Net_Income,-217.9,-152.1,-139.9,-107.7,-71.2,-59.3,-44.1
Revenue,203.6,132.3,90.1,54.4,25.4,10.8,2.3
Shares_Diluted,53.885,48.251,39.19,27.4618,26.61,26.61,26.61
Total_Assets,961.4,702.1,398.9,187.0,115.8,85.7,76.5
Total_Liabilities,172.0,121.3,62.6,34.9,317.2,219.0,153.1
