AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,1.3,0.5,1.0,1.4,0.3
Cash_from_Operations,-8.7,-12.6,-13.6,-17.9,-13.6,-12.3,-8.1
Diluted_EPS,-3.479,-22.388,-30.318,-29.893,-58.806,-52.844,-79.569
Goodwill_Intangibles,6.0,12.7,22.5,13.5,13.8,4.2,0.4
LT_Debt,0.1,0.1,0.6,3.0,4.9,6.9,0.3
Net_Income,-6.7,-20.4,-20.9,-15.8,-20.2,-16.6,-12.4
Revenue,7.3,4.9,29.1,27.0,18.0,10.2,6.6
Shares_Diluted,1.928,0.91,0.6887,0.5286,0.3432,0.3149,0.1555
Total_Assets,14.9,35.4,52.2,42.4,48.9,47.1,55.2
Total_Liabilities,7.5,28.6,25.5,16.8,15.9,12.6,9.7
