AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash_from_Operations,-0.2,-0.2,-0.4,0.3,0.0,0.0,-0.1,-0.1
Diluted_EPS,-0.01,-0.014,-10.448,15.415,16.052,13.895,-4.108,-2.339
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.9,-1.1,-0.8,1.1,1.0,0.9,-0.3,-0.1
Revenue,0.7,0.5,1.9,2.3,1.8,1.5,0.3,0.0
Shares_Diluted,182.3765,77.2433,0.0741,0.0702,0.0641,0.0641,0.0627,0.0641
Total_Assets,0.5,2.1,2.8,3.0,1.9,0.8,0.1,0.1
Total_Liabilities,1.5,1.1,0.7,0.2,0.3,0.2,0.3,0.1
