AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-359.8,-61.3,-106.1,-133.6,-173.0,-118.0,-3.3
Diluted_EPS,0.787,1.335,1.701,1.478,1.264,-0.514,-83.817
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,549.0,79.5,0.0,0.0,0.0,0.0,0.0
Net_Income,32.3,45.6,47.0,27.6,11.8,-1.4,-0.9
Revenue,108.6,71.4,57.6,55.1,20.8,3.2,0.0
Shares_Diluted,40.9712,34.1834,27.6174,18.701,9.301,2.7953,0.0108
Total_Assets,1141.8,738.3,639.9,516.3,308.4,149.3,4.2
Total_Liabilities,565.7,132.2,173.6,140.0,141.0,22.3,0.7
