AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.1,2.5,0.6,0.0,0.0,0.1,0.0,0.8,1.1
Cash_from_Operations,-40.6,-18.1,-10.8,-13.4,-2.5,-2.7,-5.9,-7.0,-3.8
Diluted_EPS,-1.315,-0.594,-0.368,-1.301,-25.951,-5.719,-6.064,-14.624,-24.541999999999998
Goodwill_Intangibles,22.8,1.5,0.1,0.1,0.1,0.1,0.1,0.1,6.8
LT_Debt,0.0,0.3,0.0,0.0,3.2,0.0,0.0,0.0,0.1
Net_Income,-55.1,-17.8,-9.6,-26.9,-79.6,-9.2,-9.6,-22.7,-27.0
Revenue,20.9,6.2,2.8,2.7,2.5,3.3,4.0,2.8,0.5
Shares_Diluted,41.9053,30.0451,26.2375,20.6673,3.0685,1.6031,1.5806,1.5535,1.5535
Total_Assets,231.9,34.0,11.9,21.7,2.7,1.9,3.7,6.2,23.5
Total_Liabilities,18.1,6.8,4.5,5.6,38.8,18.1,12.5,16.6,23.9
