AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,,,0.0,0.0,0.2,0.4,1.5
Cash_from_Operations,0.0,0.1,0.5,-1.2,-2.4,-1.7,-4.5,-1.0,-18.2,-17.8
Diluted_EPS,-0.016,-0.001,0.002,-0.017,-0.068,-0.04,0.005,-0.395,-1.188,-1.571
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.2,8.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0
Net_Income,-0.6,0.0,0.1,-0.6,-2.0,-1.2,0.1,-10.6,-27.1,-29.7
Revenue,7.0,6.8,5.9,5.5,5.1,4.4,8.7,16.5,19.6,20.3
Shares_Diluted,39.698,39.688,39.713,35.495,29.54,29.423,28.531,26.803,22.844,18.916
Total_Assets,6.0,6.0,5.2,5.0,3.9,9.2,9.2,24.3,29.5,51.0
Total_Liabilities,7.0,6.5,5.7,5.6,5.3,8.8,7.9,24.0,19.9,18.6
