AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.1,0.2,2.1,1.7,11.5,106.7,1.1,0.8
Cash_from_Operations,-188.3,-81.4,-78.5,-232.0,-343.3,-58.1,-124.6,-41.4
Diluted_EPS,-0.104,0.028,-0.003,0.04,-0.238,0.346,-0.295,-0.024
Goodwill_Intangibles,40.3,51.4,71.7,80.3,95.9,127.6,127.6,0.0
LT_Debt,683.6,688.7,706.5,718.4,659.7,663.3,172.1,8.6
Net_Income,-15.3,6.2,-0.4,9.1,-34.5,73.2,-33.3,-2.7
Revenue,42.7,224.4,153.6,184.4,49.0,139.4,39.4,35.6
Shares_Diluted,147.6628,222.7247,145.9557,224.7131,144.8621,211.8294,112.777,112.777
Total_Assets,2885.8,2942.9,2962.0,3004.7,2923.9,2978.4,2114.6,441.9
Total_Liabilities,2267.7,2308.5,2344.3,2393.0,2336.9,2393.0,1871.7,180.9
