AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,,0.0,,0.0,0.1,0.2
Cash_from_Operations,0.6,0.2,0.1,-0.1,-0.4,-1.3,-0.7
Diluted_EPS,0.001,-0.001,0.003,-0.003,-0.014,-0.019,-0.007
Goodwill_Intangibles,0.0,0.0,0.3,,0.0,0.4,
LT_Debt,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Net_Income,0.1,0.0,0.2,-0.2,-1.3,-1.6,-0.5
Revenue,0.1,0.0,3.7,,,1.3,0.3
Shares_Diluted,77.9428,77.6628,72.0781,62.2277,88.5861,85.4152,70.2067
Total_Assets,0.6,0.1,2.3,0.1,0.5,1.7,0.6
Total_Liabilities,0.5,0.1,2.3,0.1,0.5,0.7,0.2
