AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,17.4,12.0,19.0,4.5,6.5,4.7,8.3
Cash_from_Operations,-2.1,74.4,44.8,88.1,115.3,96.8,113.9
Diluted_EPS,-7.932,1.168,-0.503,2.755,0.162,1.299,0.96
Goodwill_Intangibles,900.5,1153.9,1173.8,1184.9,1204.8,1126.1,1129.0
LT_Debt,260.2,266.3,266.9,0.0,0.0,0.0,0.0
Net_Income,-310.8,45.9,-18.3,100.3,5.9,47.3,34.9
Revenue,327.9,387.2,331.0,303.3,277.0,244.7,211.1
Shares_Diluted,39.187,39.289,36.428,36.3914,36.3914,36.3914,36.3914
Total_Assets,1318.5,1705.7,1687.6,1483.8,1397.5,1335.8,1293.0
Total_Liabilities,605.5,673.8,727.5,415.7,404.2,338.6,281.6
