AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.7,11.6,14.9,14.4,9.2,12.4,7.8,9.9
Cash_from_Operations,128.6,114.1,104.5,150.2,190.5,209.2,233.9,214.6
Diluted_EPS,-8.078,25.115,,,,,,
Goodwill_Intangibles,1216.0,1283.0,1195.5,1872.6,1967.1,2013.7,1946.0,1933.1
LT_Debt,971.0,978.2,0.0,1707.3,1687.8,1739.1,1619.6,1597.6
Net_Income,-181.8,565.1,-678.8,-111.3,-76.3,-72.4,-29.7,-16.7
Revenue,503.6,504.5,540.4,553.5,570.4,563.4,539.4,451.0
Shares_Diluted,22.5,22.5,0.001,0.001,,,,31.1023
Total_Assets,1346.7,1419.3,1305.8,1941.3,2033.7,2070.3,1997.2,2019.5
Total_Liabilities,1186.1,1073.2,1894.7,1838.6,1818.8,1869.2,1739.6,1726.9
