AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,11.6,5.9,9.8,4.7,5.2,5.9,4.5
Cash_from_Operations,-80.2,-55.4,-39.5,-39.7,-40.0,-29.2,-25.4
Diluted_EPS,-4.237,-2.306,-2.162,-2.744,-2.53,-1.863,-1.386
Goodwill_Intangibles,0.5,19.7,21.9,0.9,,,
LT_Debt,97.0,39.7,44.5,41.8,31.3,18.9,9.5
Net_Income,-113.3,-59.8,-51.5,-51.1,-42.5,-31.0,-23.1
Revenue,66.8,113.3,125.7,48.1,42.4,35.6,30.1
Shares_Diluted,26.7329,25.937,23.8184,18.6047,16.7828,16.6469,16.6469
Total_Assets,96.2,160.1,215.7,111.9,97.2,60.2,30.9
Total_Liabilities,124.4,93.4,101.8,58.2,45.7,34.5,19.5
