AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,26.0,25.0,46.0,68.0,56.0,40.0,35.0,39.0
Cash_from_Operations,-165.0,243.0,375.0,413.0,324.0,389.0,242.0,247.0
Diluted_EPS,4.143,0.94,-0.303,3.767,1.129,1.171,-0.505,-3.969
Goodwill_Intangibles,3257.0,4070.0,3544.0,3306.0,3955.0,3833.0,3765.0,3739.0
LT_Debt,826.0,1668.0,1727.0,2642.0,2772.0,2698.0,2987.0,3867.0
Net_Income,551.0,128.0,-41.0,511.0,155.0,160.0,-57.0,-507.0
Revenue,1961.0,2077.0,1900.0,1755.0,2746.0,2594.0,2457.0,2293.0
Shares_Diluted,133.0,136.2,135.5,135.4,137.3,136.6,112.8,127.756
Total_Assets,4837.0,5322.0,5023.0,5646.0,5386.0,5098.0,5028.0,5905.0
Total_Liabilities,2096.0,3000.0,2819.0,4479.0,4700.0,4553.0,4669.0,5882.0
