AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,29.1,29.7,26.8,24.7,27.2,2.5,4.5,1.5,3.2,1.8
Cash_from_Operations,905.6,-208.0,-23.1,57.8,-7.9,70.5,115.9,0.2,-163.6,-269.5
Diluted_EPS,7.669,7.834,5.169,3.188,2.905,1.969,1.47,0.939,0.902,5.175
Goodwill_Intangibles,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
LT_Debt,1492.6,1491.8,1047.4,1004.4,1003.0,1001.6,856.6,855.5,861.5,1095.6
Net_Income,559.4,570.7,365.3,236.8,209.5,141.1,102.9,65.7,62.9,309.5
Revenue,5718.0,5254.7,3901.2,3293.3,3065.2,2577.6,2326.8,1909.0,1694.6,1680.4
Shares_Diluted,72.9438,72.8546,70.6763,74.3025,72.1188,71.6788,69.9924,69.9495,69.7357,59.8048
Total_Assets,5363.3,4963.5,3864.9,3338.4,3001.1,2780.3,2528.6,2415.9,2358.4,2595.4
Total_Liabilities,2271.5,2366.4,1745.0,1555.9,1425.1,1373.0,1208.5,1159.6,1130.1,1382.2
