AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,,0.0,0.1,,,
Cash_from_Operations,-2.4,-2.1,-3.9,-4.7,-0.6,-0.1,0.0
Diluted_EPS,-0.423,-1.718,-0.127,-1.391,0.086,0.013,0.0
Goodwill_Intangibles,12.9,14.6,,0.0,,,
LT_Debt,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-84.7,-196.6,-5.3,-46.1,2.3,0.3,0.0
Revenue,82.8,253.8,33.2,334.7,,,
Shares_Diluted,200.1672,114.4164,41.7158,33.1466,26.3231,26.3231,26.3231
Total_Assets,55.7,74.2,48.5,54.4,210.6,207.0,0.1
Total_Liabilities,24.4,44.5,48.5,59.0,1.3,0.0,0.1
