AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.0,0.0,,,,,
Cash_from_Operations,-2.2,-2.2,0.9,0.0,0.0,0.0,0.0,-0.2,-0.1
Diluted_EPS,-7.991,-12.416,-7.521,-0.025,-0.822,-3.828,-7.042,-0.18,-0.205
Goodwill_Intangibles,,,0.1,0.0,,,,,
LT_Debt,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-10.0,-7.3,-3.2,0.0,0.0,0.0,-0.1,-0.1,-0.2
Revenue,,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1.249,0.5912,0.4271,0.3001,0.0125,0.0125,0.0125,0.7474,0.7469
Total_Assets,1.2,0.3,2.2,0.1,0.0,0.0,0.0,2.2,2.4
Total_Liabilities,5.1,1.7,3.3,0.1,0.1,0.1,0.0,0.0,0.0
