AAII_YR_DATA,06/30/2019,06/30/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.1,,,,,
Cash_from_Operations,4.4,6.9,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.139,2.256,-0.005,-0.01,-0.015,-0.007,-0.011
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,5.9,6.3,0.0,0.0,0.0,0.0,0.0
Revenue,15.3,14.9,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,42.0847,2.8126,0.9041,0.427,0.427,0.427,0.427
Total_Assets,22.2,16.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,15.6,15.3,0.0,0.0,0.0,0.0,0.0
