AAII_YR_DATA,11/30/2021,11/30/2020,11/30/2019,11/30/2018,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,0.0,0.0,0.0,,0.0,0.0,0.2,0.4,0.4
Cash_from_Operations,-3.6,-5.0,-4.0,0.3,-2.6,-1.4,-0.8,0.0,2.4
Diluted_EPS,-0.938,-0.599,-1.782,-3.145,-6.043,-11.539,-2.262,0.448,1.4180000000000001
Goodwill_Intangibles,4.5,5.0,7.1,9.6,0.0,0.3,0.2,,
LT_Debt,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-12.8,-4.7,-7.5,-7.5,-3.4,-6.5,-1.3,0.3,0.9
Revenue,0.8,0.0,0.0,0.7,,1.2,0.8,0.4,11.7
Shares_Diluted,13.6291,7.8453,4.2553,2.3971,0.5605,0.5641,0.5762,0.5845,0.6492
Total_Assets,11.6,9.3,15.4,15.6,1.5,6.0,13.3,11.5,11.6
Total_Liabilities,4.5,2.4,10.1,7.3,0.4,1.0,1.6,1.3,1.8
