AAII_YR_DATA,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.7,-0.8,-0.6,-0.4,-0.8,-0.7,-0.6
Diluted_EPS,-0.014,-0.014,-0.01,-0.011,-0.015,-0.015,-0.016
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.9,-1.0,-0.7,-0.7,-0.9,-0.8,-0.9
Revenue,,0.0,0.0,0.0,,0.0,0.0
Shares_Diluted,69.6262,69.381,68.2776,66.6938,56.8749,56.8749,56.5781
Total_Assets,0.2,0.1,0.1,0.1,0.2,0.2,0.2
Total_Liabilities,6.7,5.8,5.1,4.5,4.6,4.0,3.1
