AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,5.9,9.4,9.6,11.2,35.8,36.4,23.9,22.7
Cash_from_Operations,-46.0,-4.5,132.3,97.2,116.6,135.3,37.1,55.9
Diluted_EPS,-1.372,-5.479,1.092,1.335,1.714,2.021,1.504,0.28800000000000003
Goodwill_Intangibles,24.8,40.3,196.2,227.6,228.0,213.6,255.1,
LT_Debt,0.0,0.0,5.5,7.5,43.1,50.8,62.4,66.6
Net_Income,-76.8,-306.6,61.1,72.2,81.4,93.8,69.4,13.0
Revenue,151.0,166.2,459.6,610.1,590.7,626.0,581.7,452.1
Shares_Diluted,56.003,55.963,55.911,54.075,47.476,46.399,46.116,45.057
Total_Assets,453.7,670.2,1217.3,1450.8,1263.5,1317.0,1350.9,1276.3
Total_Liabilities,163.5,352.9,576.3,853.2,770.5,838.8,909.2,939.7
