AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.0,2.7,15.2,7.3,6.2,6.8,11.5,9.4,4.7
Cash_from_Operations,185.2,140.9,146.9,137.3,164.1,139.3,120.2,94.2,89.4
Diluted_EPS,1.717,1.356,1.317,1.576,1.678,1.724,1.398,1.081,0.8640000000000001
Goodwill_Intangibles,62.2,62.3,62.2,62.2,62.2,62.2,62.2,62.3,62.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,110.5,87.2,85.8,104.7,116.5,124.2,103.5,82.0,67.3
Revenue,663.6,586.4,617.9,559.2,594.6,604.6,556.4,492.1,414.5
Shares_Diluted,64.323,64.333,65.103,66.434,69.424,72.06,74.038,75.84100000000002,77.932
Total_Assets,539.7,465.4,372.3,307.1,315.0,297.1,332.2,318.2,297.8
Total_Liabilities,289.1,246.5,230.0,160.0,140.0,127.8,136.8,136.1,116.2
