AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.2,0.2,0.1
Cash_from_Operations,-7.3,-7.7,-13.4,-15.6,-18.9,-11.7,-10.6
Diluted_EPS,-3.801,-6.498,-23.983,-50.502,-59.813,-67.559,-71.338
Goodwill_Intangibles,0.7,0.8,0.9,1.0,2.2,1.2,1.1
LT_Debt,0.0,0.0,0.0,0.0,3.4,8.1,4.9
Net_Income,-8.4,-4.9,-15.7,-21.1,-20.9,-22.6,-19.8
Revenue,,0.3,0.3,0.0,0.0,0.0,0.1
Shares_Diluted,2.1974,0.7578,0.6532,0.4173,0.3495,0.3349,0.278
Total_Assets,6.6,7.7,13.9,22.6,14.9,29.8,19.4
Total_Liabilities,1.5,1.6,5.4,11.3,10.0,12.1,11.0
