AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,64.0,43.6,61.0,58.4,75.9,81.8,95.4,90.6,75.5,100.1
Cash_from_Operations,-53.8,288.4,290.3,1.1,305.6,821.3,566.1,409.8,1336.0,522.3
Diluted_EPS,1.751,4.389,2.178,9.308,20.765,3.292,-6.175,-17.426,-3.173,-4.177
Goodwill_Intangibles,2155.3,2071.3,2763.7,3846.3,3096.5,3889.1,4850.9,6016.3,6016.3,4205.8
LT_Debt,3144.5,2494.3,2461.0,2214.4,4624.3,5544.0,5525.8,5984.6,5984.6,4896.1
Net_Income,71.6,189.6,97.8,471.9,1335.9,448.4,-198.8,-556.8,-83.9,-94.2
Revenue,3132.5,2998.1,3964.2,3802.1,3808.7,3706.5,5048.6,4753.8,4634.7,5543.4
Shares_Diluted,40.9,43.2,44.9,50.7,37.0,32.2,32.1961,31.9514,31.9514,22.5525
Total_Assets,5775.6,5340.4,5107.3,5246.0,7799.0,35849.7,33580.1,35031.5,35031.5,27908.8
Total_Liabilities,4512.4,3868.5,3699.8,3525.1,6217.7,35091.7,32942.0,34444.8,34444.8,26854.7
