AAII_YR_DATA,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013
Capital_Expenditures,0.6,0.2,0.0,,,,,0.0
Cash_from_Operations,0.2,0.2,-0.5,0.0,-0.3,-0.3,0.3,-0.1
Diluted_EPS,-0.038,-0.069,-0.043,-0.017,-0.041,-16.728,6.229,-0.321
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.4,-1.6,-0.9,-0.3,-0.4,-3.0,0.3,0.0
Revenue,3.8,3.8,2.1,0.0,0.0,0.0,0.0,0.1
Shares_Diluted,37.3985,23.2927,20.4552,16.9116,9.1448,0.1771,0.0478,0.0165
Total_Assets,1.2,0.9,0.6,0.0,0.0,0.1,0.4,0.2
Total_Liabilities,5.0,4.4,2.6,1.5,1.3,1.4,0.8,1.1
