AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.4,,,,0.0,0.0,12.9,3.7
Cash_from_Operations,-57.3,-38.0,-2.9,-25.0,-19.2,-31.1,-18.2,-54.2,-84.4
Diluted_EPS,-1.633,-1.663,0.611,-0.442,-6.138,-3.882,-2.693,-10.086,-21.016
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,38.0,12.7,6.2,15.8,18.5,11.9,7.4,8.9,8.8
Net_Income,-53.3,-35.6,9.4,-5.3,-65.0,-26.9,-15.0,-52.7,-107.0
Revenue,42.3,6.0,28.8,5.4,7.6,2.5,19.0,18.1,1.3
Shares_Diluted,32.661,21.402,15.376,12.0592,10.593,6.9268,5.5701,5.2289,5.0928
Total_Assets,105.3,66.9,50.6,27.9,50.2,27.3,40.5,70.7,146.3
Total_Liabilities,59.5,31.6,35.8,55.2,91.0,29.2,23.3,50.1,76.4
