AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,45.6,37.0,33.6,50.2,35.2,31.7,27.0,27.3,6.2,2.7
Cash_from_Operations,277.9,138.3,180.8,123.1,96.6,68.8,73.3,34.5,19.6,4.2
Diluted_EPS,7.739,4.008,3.272,2.282,1.753,1.295,1.23,0.846,-0.198,-0.008
Goodwill_Intangibles,657.0,586.9,388.3,349.2,322.8,293.5,193.4,224.9,71.1,62.7
LT_Debt,836.6,835.5,544.4,548.6,436.0,337.4,142.6,125.2,42.6,42.6
Net_Income,223.4,118.8,97.2,68.2,54.7,41.1,38.4,26.5,-6.0,-0.2
Revenue,2669.8,1968.7,1653.2,1511.6,1336.4,1132.9,863.0,662.7,518.0,431.9
Shares_Diluted,28.8695,29.6285,29.7176,29.8731,31.2296,31.7564,31.3633,31.3346,30.1069,22.0339
Total_Assets,1778.9,1653.2,1187.7,1099.5,834.7,738.7,462.1,373.6,234.2,191.1
Total_Liabilities,1285.4,1236.4,868.5,849.4,652.2,528.2,308.1,259.1,142.3,125.7
