AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.3,1.2,0.7,0.1,0.0,0.0,0.1
Cash_from_Operations,-21.8,-12.6,-13.9,-8.5,-4.9,-10.1,-4.6,-2.9,-7.3
Diluted_EPS,-5.678,-13.397,4.538,-9.602,-16.449,-31.412,-7.511,-3.003,-0.449
Goodwill_Intangibles,40.0,8.3,8.9,9.4,20.6,10.4,0.0,1.8,2.6
LT_Debt,11.9,4.4,0.2,23.9,19.6,0.0,0.0,0.0,0.0
Net_Income,-20.3,-28.7,8.2,-16.3,-24.3,-35.9,-6.2,-32.8,-4.9
Revenue,22.3,14.8,22.7,34.3,33.7,11.0,2.3,3.5,5.8
Shares_Diluted,3.5821,2.1393,1.804,1.6952,1.4753,1.1437,0.8197,10.9381,10.9381
Total_Assets,88.8,52.9,49.9,78.5,67.2,33.6,0.8,2.9,3.6
Total_Liabilities,52.9,36.6,27.9,73.6,52.7,30.6,8.9,6.5,4.0
