AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.4,13.5,17.6,26.4,34.4,31.0,1.0,2.0,1.4,0.5
Cash_from_Operations,173.9,221.0,436.7,772.3,471.6,409.0,30.9,8.3,-0.9,-0.8
Diluted_EPS,0.993,-2.041,1.319,1.866,1.843,1.466,0.099,0.009,-0.069,-0.0139999999999999
Goodwill_Intangibles,3.1,3.9,676.8,744.2,757.4,10.0,,,,
LT_Debt,0.0,647.0,660.3,702.2,691.2,0.0,0.0,0.0,0.0,0.0
Net_Income,210.4,-413.0,298.1,421.1,399.1,304.4,20.1,1.8,-13.0,-2.6
Revenue,1800.6,2065.8,2129.4,2411.5,1900.4,1259.5,78.4,19.4,7.0,0.5
Shares_Diluted,211.9052,202.351,226.0408,225.6031,216.5418,207.6326,203.5206,200.6983,188.8781,186.4781
Total_Assets,2243.5,2566.9,3291.0,3186.6,2688.0,1200.6,109.1,78.5,75.0,9.5
Total_Liabilities,716.1,1086.3,1216.3,1269.0,1138.8,246.3,19.2,10.7,6.0,0.8
