AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,3.2,1.1,2.5,8.9,2.6,3.5,2.9
Cash_from_Operations,56.7,26.6,93.3,-44.5,33.8,11.7,1.3
Diluted_EPS,0.136,-0.382,1.51,0.506,0.337,0.055,-0.144
Goodwill_Intangibles,529.4,534.0,536.9,532.4,537.0,540.2,546.1
LT_Debt,4.7,2.1,3.6,9.2,2.3,4.0,1.7
Net_Income,15.0,-44.0,179.2,57.9,35.2,6.1,-15.8
Revenue,331.5,251.5,176.6,177.1,161.3,134.4,107.3
Shares_Diluted,110.3326,115.1433,118.6933,114.5329,104.3641,110.1796,110.1796
Total_Assets,964.7,1092.5,1109.6,1060.6,825.3,636.3,640.5
Total_Liabilities,76.5,79.4,60.7,148.4,49.8,52.8,72.3
