AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,72.4,151.0,143.1,334.0,480.0,167.8,2146.1,688.8,8.5
Cash_from_Operations,210.4,495.1,666.1,4464.8,3718.5,2421.1,1823.4,1301.4,136.0
Diluted_EPS,-1.146,17.04,6.478,25.4,40.986,25.062,17.956,17.762999999999995,1.235
Goodwill_Intangibles,2270.3,2467.7,16127.1,86.4,49.2,132.2,444.5,454.4,4.7
LT_Debt,931.4,779.2,5020.1,0.0,6.5,0.0,2572.1,2448.0,0.0
Net_Income,-89.5,1363.3,500.2,1642.0,2493.2,1523.9,1033.2,1064.5,72.9
Revenue,2619.1,1918.1,900.7,829.5,11594.8,8204.1,5897.2,3678.4,278.3
Shares_Diluted,78.1008,80.01,77.2198,64.6954,60.8319,60.8056,57.5416,59.9272,59.0561
Total_Assets,9120.0,8095.0,52209.5,25768.0,14458.7,9785.8,7302.8,6862.8,396.5
Total_Liabilities,3525.9,1786.9,18677.5,6829.1,3322.6,4730.0,4001.8,3772.6,108.5
