AAII_YR_DATA,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013
Capital_Expenditures,3.5,4.4,2.2,8.1,1.9,1.8,1.5,1.8,0.8,1.0
Cash_from_Operations,-16.6,0.4,-17.2,4.8,-2.7,-0.2,53.1,-3.7,-1.7,-10.0
Diluted_EPS,-0.376,0.163,-0.598,0.052,-0.22,-0.054,0.972,-0.05,-0.2339999999999999,-0.46
Goodwill_Intangibles,7.5,7.7,8.0,8.5,9.3,10.3,11.9,13.6,15.6,17.4
LT_Debt,4.1,4.5,4.6,4.6,0.4,0.6,0.9,0.6,0.7,0.8
Net_Income,-18.3,7.9,-28.5,2.5,-10.3,-2.5,45.3,-2.3,-10.0,-18.2
Revenue,107.1,117.7,76.0,81.2,101.0,105.1,102.8,97.6,95.9,93.7
Shares_Diluted,48.594,48.325,47.696,47.476,46.972,46.35,46.602,45.355,42.56100000000001,39.607
Total_Assets,95.9,113.7,112.5,106.6,101.7,107.7,111.8,68.4,64.4,59.0
Total_Liabilities,41.4,45.1,54.2,20.6,20.5,18.8,22.3,25.8,27.5,24.8
