AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,28.9,35.3,44.8,37.6,61.6,83.3,63.4
Cash_from_Operations,-6.0,62.5,62.9,54.0,52.6,13.2,57.3
Diluted_EPS,-2.426,-6.277,-1.542,0.33,1.067,-1.1,-0.317
Goodwill_Intangibles,25.4,32.0,60.1,42.6,42.6,41.3,
LT_Debt,42.5,70.6,85.0,21.2,10.0,10.0,10.0
Net_Income,-58.5,-163.0,-41.8,10.9,29.6,-30.5,-8.8
Revenue,626.3,728.2,704.1,710.1,1188.7,1220.4,1262.8
Shares_Diluted,24.1163,25.9684,27.114,27.8653,27.7388,27.7388,27.7388
Total_Assets,502.2,708.2,890.1,904.4,870.6,825.2,998.7
Total_Liabilities,233.9,317.2,340.1,280.9,246.6,249.8,
