AAII_YR_DATA,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,0.2,0.1,0.0,0.5,0.2,0.1,0.2
Cash_from_Operations,-0.8,0.3,1.5,-1.1,2.7,2.0,-1.3
Diluted_EPS,-0.062,0.06,0.014,0.017,0.157,0.138,0.132
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.3,0.3,0.1,0.1,0.8,0.7,0.7
Revenue,9.5,11.1,10.5,11.7,18.1,19.8,16.1
Shares_Diluted,5.1839,5.1839,5.1839,5.1839,5.1839,5.1839,5.1839
Total_Assets,10.0,11.0,11.5,9.6,11.3,12.9,11.6
Total_Liabilities,1.2,1.9,2.6,0.8,2.5,5.0,4.4
