AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,37.5,47.6,23.3,0.0,24.0,27.3,43.7,17.4
Cash_from_Operations,1036.8,714.4,402.4,445.7,792.9,326.0,372.8,583.9
Diluted_EPS,7.124,59.39,2.625,5.849,29.588,35.286,41.403,37.436
Goodwill_Intangibles,1401.6,1209.0,1008.3,793.9,663.7,566.6,245.3,227.0
LT_Debt,2135.9,1751.1,1669.0,1484.9,1476.5,1419.4,1767.1,1794.4
Net_Income,101.8,857.8,39.5,90.1,456.9,560.3,679.2,628.4
Revenue,9015.2,8350.7,7117.5,6441.5,6176.2,5133.3,5268.1,5015.7
Shares_Diluted,14.2836,14.4435,15.0626,15.41,15.4426,15.8791,16.4054,16.7866
Total_Assets,28927.0,26931.6,25344.9,25384.3,23756.6,22839.1,23489.4,23361.1
Total_Liabilities,20171.3,18154.9,17652.2,16870.3,15816.6,15284.4,16016.0,16437.3
