AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,15.9,9.6,21.5,17.8,12.4,11.0,11.7,16.0,19.3,55.1
Cash_from_Operations,-136.8,174.6,126.3,148.6,110.6,47.6,6.5,-38.5,76.4,105.3
Diluted_EPS,0.004,9.149,2.163,1.577,1.818,2.034,-2.05,-2.03,9.142,4.562
Goodwill_Intangibles,856.9,872.8,673.6,701.0,592.8,463.5,458.3,497.0,543.6,2477.4
LT_Debt,243.0,230.8,304.0,249.9,331.9,349.3,323.5,342.6,547.5,1090.0
Net_Income,0.2,425.4,99.0,70.9,81.2,89.3,-85.3,-82.7,393.4,209.9
Revenue,1460.9,1219.5,1128.1,1525.4,1538.6,1425.8,1472.3,1559.0,1694.4,1968.8
Shares_Diluted,46.221,46.495,45.766,44.957,44.66,43.905,41.61,40.733,43.03100000000001,46.006
Total_Assets,1930.9,2628.6,2333.7,2134.5,2057.5,2040.4,1912.5,2181.3,5894.3,6856.2
Total_Liabilities,851.7,1525.7,1693.6,1632.1,1642.6,1725.7,1720.9,1835.9,4085.6,4698.2
