AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,32.1,26.7,32.1,24.2,15.2,29.7,13.8,12.4,12.7,13.9
Cash_from_Operations,135.3,123.1,82.3,105.1,93.3,67.3,73.9,65.8,43.4,47.2
Diluted_EPS,3.158,2.421,3.804,3.105,3.536,2.066,1.767,1.619,0.015,-0.968
Goodwill_Intangibles,887.2,914.1,754.7,802.3,727.0,729.0,555.4,481.9,464.4,463.2
LT_Debt,152.9,161.3,40.0,293.4,200.0,255.0,90.0,30.0,20.0,122.0
Net_Income,82.3,63.5,175.9,81.0,92.1,53.7,45.9,42.5,0.4,-25.6
Revenue,857.5,715.4,730.5,726.0,683.7,685.7,571.5,537.3,531.1,490.1
Shares_Diluted,26.067,26.225,26.135,26.097,26.058,25.995,25.968,26.265,26.644,26.45
Total_Assets,1654.5,1577.3,1370.2,1466.7,1265.1,1260.4,978.4,864.2,845.9,1092.3
Total_Liabilities,606.3,557.6,411.2,640.5,505.7,588.5,363.3,280.0,265.7,490.6
