AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.5,3.3,1.8,1.0,1.2,0.8,2.1
Cash_from_Operations,-6.9,-11.5,-7.2,2.1,-1.8,-3.7,0.1
Diluted_EPS,-0.327,-0.362,-0.382,-0.159,-0.14,-0.245,-0.376
Goodwill_Intangibles,29.2,29.3,32.1,29.9,30.1,31.9,36.4
LT_Debt,10.0,10.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-18.0,-19.4,-15.6,-6.2,-4.8,-7.0,-9.9
Revenue,38.4,35.9,30.8,31.0,27.8,31.9,32.2
Shares_Diluted,55.1666,53.6342,40.9225,39.1353,34.3156,28.5983,26.2313
Total_Assets,60.8,60.0,64.2,47.5,54.4,51.5,50.9
Total_Liabilities,36.1,28.2,17.1,15.8,17.1,20.4,22.6
