AAII_YR_DATA,02/03/2023,01/28/2022,01/29/2021,01/31/2020,02/01/2019,02/02/2018,02/03/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,450.0,386.0,329.0,279.0,254.0,263.0,18.0,153.0,333.0,352.0
Cash_from_Operations,4300.0,4357.0,4409.0,3872.0,3657.0,3218.0,361.0,2379.0,1899.0,2180.0
Diluted_EPS,3.086,4.309,4.862,15.079,3.918,1.594,-0.012,2.884,2.337,2.039
Goodwill_Intangibles,10076.0,10312.0,10592.0,10501.0,5922.0,5145.0,4539.0,4549.0,4609.0,4712.0
LT_Debt,9479.0,12714.0,5037.0,3056.0,4242.0,4234.0,1500.0,1500.0,1500.0,1500.0
Net_Income,1314.0,1820.0,2058.0,11312.0,1650.0,659.0,-5.0,1223.0,997.0,886.0
Revenue,13350.0,12851.0,11767.0,10811.0,9613.0,7862.0,512.0,7073.0,6647.0,6035.0
Shares_Diluted,425.86,422.394,423.24,425.235,421.131,413.368,408.625,423.994,426.547,434.513
Total_Assets,31237.0,28676.0,29016.0,26294.0,14662.0,21206.0,16397.0,16643.0,15746.0,15216.0
Total_Liabilities,29703.0,29552.0,19965.0,19285.0,14111.0,12582.0,8181.0,8546.0,7827.0,7635.0
