AAII_YR_DATA,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,53.9,24.1,29.8,58.0,127.9,94.0,100.7,103.1,98.5
Cash_from_Operations,239.9,157.7,117.2,237.1,164.6,165.2,149.7,189.8,140.0
Diluted_EPS,7.916,-3.969,3.917,-2.684,-5.819,4.853,4.112,4.122,3.9219999999999997
Goodwill_Intangibles,68.4,69.5,158.5,124.9,190.0,357.9,371.7,390.7,374.8
LT_Debt,15.7,33.0,14.4,56.8,86.6,73.7,97.6,16.0,26.9
Net_Income,114.9,-56.4,61.4,-51.9,-111.8,97.4,94.6,97.7,92.6
Revenue,2422.1,1786.5,2197.1,2188.6,2127.5,2020.8,3022.2,2859.8,2625.0
Shares_Diluted,14.509,14.216,15.671,19.351,19.218,20.076,23.0,23.708,23.708000000000002
Total_Assets,1562.1,1587.4,1680.5,1181.1,1315.4,1441.0,1541.2,1583.1,1439.3
Total_Liabilities,959.6,1020.6,1061.1,443.5,486.2,519.9,586.0,586.3,523.1
