AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.8,5.5,4.0,4.7,6.0,4.6,4.0,2.9,2.5,2.2
Cash_from_Operations,36.3,46.3,40.6,40.9,39.8,28.1,26.8,21.9,26.2,19.3
Diluted_EPS,1.269,1.461,1.448,1.259,1.067,0.902,0.827,0.712,0.738,0.629
Goodwill_Intangibles,63.2,63.4,58.7,59.7,59.9,51.3,61.0,53.3,63.9,54.4
LT_Debt,17.7,22.6,27.3,30.4,34.2,0.0,0.9,3.3,5.7,8.1
Net_Income,31.8,37.4,37.2,32.3,29.9,22.8,20.3,17.5,18.2,15.5
Revenue,151.6,148.0,133.3,128.0,119.7,117.6,109.4,102.3,98.8,92.6
Shares_Diluted,25.052,25.64,25.696,25.653,28.076,25.23,24.597,24.503,24.612,24.613000000000003
Total_Assets,130.5,157.5,133.4,110.7,108.0,127.3,120.6,128.0,129.5,111.1
Total_Liabilities,58.4,72.2,69.1,77.8,88.9,37.3,37.8,53.8,41.8,39.3
