CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,10/30/2026,,1.03,11/25/2025,1.02,10/20/2025,1.04,9/7/2025,1.06,7/16/2025,1.11,6/7/2025
,,7/30/2026,,1.31,,1.3,,1.28,,1.26,,1.3,
,,4/30/2026,,1.58,,1.58,,1.53,,1.5,,1.5,
,,1/30/2026,,0.8,,0.8,,0.83,,0.82,,0.79,
,,10/30/2025,,0.87,11/23/2024,0.86,11/23/2024,0.91,11/23/2024,0.97,11/23/2024,1.01,11/23/2024
,9/4/2025,7/30/2025,0.54,1.24,,1.21,,1.24,,1.23,,,
,6/5/2025,4/30/2025,1.37,1.42,,1.4,,1.39,,1.44,,,
,3/6/2025,1/30/2025,0.52,0.65,,0.63,,0.79,,0.83,,,
,12/18/2024,10/30/2024,0.87,0.95,2/18/2024,0.95,2/18/2024,0.95,2/18/2024,1.01,2/18/2024,,
,9/5/2024,7/30/2024,1.14,1.18,,1.23,,1.23,,1.24,,,
,6/6/2024,4/30/2024,1.38,1.4,,1.29,,1.34,,1.55,,,
,3/7/2024,1/30/2024,0.62,0.64,,0.66,,0.66,,0.76,,,
,12/20/2023,10/30/2023,0.67,0.71,,0.56,,0.56,,0.56,,,
,9/7/2023,7/30/2023,-0.14,0.95,,1.22,,1.22,,1.23,,,
,6/8/2023,4/30/2023,1.59,1.58,,1.52,,1.55,,1.55,,,
,3/9/2023,1/30/2023,1.01,0.98,,0.98,,1.08,,1.02,,,
,12/21/2022,10/31/2022,1.12,1.11,,1.06,,1.06,,1.07,,,
,9/1/2022,7/29/2022,1.19,1.19,,1.14,,1.14,,1.1,,,
,6/2/2022,4/29/2022,1.24,1.24,,1.25,,1.23,,1.34,,,
,3/3/2022,1/31/2022,0.66,0.66,,0.64,,0.64,,0.67,,,
,12/15/2021,10/29/2021,0.558967396,0.56,,0.53,,0.63,,0.64,,,
,9/2/2021,7/30/2021,0.88886428,0.92,,0.77,,0.75,,0.91,,,
,6/3/2021,4/30/2021,1.305542802,1.29,,1.22,,1.15,,1.11,,,
,3/4/2021,1/29/2021,1.019286774,0.85,,0.75,,0.74,,0.66,,,
,12/16/2020,10/30/2020,0.662707555,0.64,,0.52,,0.48,,0.35,,,
,9/3/2020,7/31/2020,0.81995154,0.82,,0.55,,0.53,,0.88,,,
,6/4/2020,4/30/2020,0.906912442,0.92,,0.94,,1.33,,1.35,,,
,3/5/2020,1/31/2020,0.645078459,0.64,,0.58,,0.62,,0.63,,,
,12/18/2019,10/31/2019,0.352961795,0.48,,0.46,,0.45,,0.51,,,
,8/22/2019,8/2/2019,0.559864392,0.83,,0.73,,0.74,,0.73,,,
,5/23/2019,5/3/2019,1.070023239,1.17,,1.19,,1.21,,1.3,,,
,2/21/2019,2/1/2019,0.552416474,0.51,,0.5,,0.52,,0.53,,,
,12/6/2018,10/31/2018,0.361735053,0.32,,0.34,,0.38,,0.37,,,
,8/23/2018,8/3/2018,0.73109096,0.68,,0.66,,0.68,,0.66,,,
,5/24/2018,5/4/2018,1.206312308,1.2,,1.18,,1.16,,1.14,,,
